segmentid,device,timestamp,filedate,filetimeutc,updatetimems,sequenceno,vin,utctime,startlocaltime,endlocaltime,swversionmaj,swversionmin,configversion,startlatitude,startlongitude,endlatitude,endlongitude,startodometer,endodometer,numbsmtx,numnormalbsmrx,numshadowbsmrx,numspatrx,numwarnings,numinforms,numgnssoutages,numcanoutages,numintersectionencounters,firmwareversionstring,configsversionstring,fullmediaversionstring,deltamediaversionstring,pluginsversionstring,totalstorageondevice,storageused,partition_date,timestamp_hr,startlocaltime_hr,endlocaltime_hr,trip_id
b275dfc33045aa8d6ce4a6834f8fea0e,97,1644840000000.0,20220214,130847,1969-12-31 23:24:12.516352,1,e2ef524fbf3d9fe611d5a8e90fefdc9c,1644840000000.0,47326841,49465224,,,0,40.0400968,-83.18113865,40.3036638,-83.52645449,,,21341,6,145,258,0,0,0,4,2,HSC V3.11,0,HSC V3.11,0,0,5110,331,2/14/2022,2022-02-14 12:00:00,2022-02-14 18:08:46.840999936,2022-02-14 18:44:25.224000000,9720220214130847
03c932976d95aa13d7fa3e7911d1986c,3053,1644840000000.0,20220214,131214,1969-12-31 23:24:12.516352,1,177540c7bcb8db31697b601642eac8d4,1644840000000.0,47534166,47767266,,,0,40.12281522,-83.14238747,40.120694,-83.16083312,,17434949.0,2057,0,0,0,0,0,0,50,0,HONDA-HSC-C-V1.13,HONDA-HSC-C-V1.13r2,HONDA-HSC-C-V1.11r1,0,HONDA-HSC-C-V1.13r2,5038,251,2/14/2022,2022-02-14 12:00:00,2022-02-14 18:12:14.166000128,2022-02-14 18:16:07.265999872,305320220214131214
90e48f02c755e2db323bf0e41a4b86a0,84,1644880000000.0,20220214,220721,1969-12-31 23:24:12.516352,1,68d30a9594728bc39aa24be94b319d21,1644880000000.0,79641369,80077706,,,0,40.14696344,-82.92418085,40.15434605,-82.92509664,,68712801.0,4329,0,0,0,0,0,0,5,0,HSC V3.11,0,HSC V3.11,0,0,5110,331,2/14/2022,2022-02-14 23:06:40,2022-02-15 03:07:21.368999936,2022-02-15 03:14:37.705999872,8420220214220721
5f750cd1aadef4c423794d1d17b66abc,127,1644800000000.0,20220214,14524,1969-12-31 23:24:12.516352,1,ec5decca5ed3d6b8079e2e7e7bacc9f2,1644800000000.0,6324329,7193602,,,0,40.06252394,-83.0404463,40.10139001,-83.10887662,,36784894.0,8650,50,0,0,0,0,0,5,0,HSC V3.11,HSC V3.11,HSC V3.11,HSC V3.11,HSC V3.11,5110,131,2/14/2022,2022-02-14 00:53:20,2022-02-14 06:45:24.328999936,2022-02-14 06:59:53.601999872,1272022021414524
156d0c933d98882c1143af619d4779d2,125,1644880000000.0,20220214,222815,1969-12-31 23:24:12.516352,1,3def184ad8f4755ff269862ea77393dd,1644880000000.0,80895413,81626275,,,0,40.1037567,-83.15709148,40.09137949,-83.10112163,,194135451.0,7275,386,0,0,0,0,0,3,0,HSC V3.11,0,HSC V3.11,0,0,5110,329,2/14/2022,2022-02-14 23:06:40,2022-02-15 03:28:15.412999936,2022-02-15 03:40:26.275000064,12520220214222815
3fb6cb2c474d47139ed9899834ab1a7b,125,1644880000000.0,20220214,224503,1969-12-31 23:24:12.516352,1,3def184ad8f4755ff269862ea77393dd,1644880000000.0,81902898,82789978,,,0,40.09137949,-83.10112163,40.15417084,-83.08636099,,194143447.0,8836,201,0,0,0,0,0,3,0,HSC V3.11,0,HSC V3.11,0,0,5110,329,2/14/2022,2022-02-14 23:06:40,2022-02-15 03:45:02.897999872,2022-02-15 03:59:49.977999872,12520220214224503
6789e34ba8f438c3c7755568a606fefd,3002,1644810000000.0,20220214,24729,1969-12-31 23:24:12.516352,1,d806ca13ca3449af72a1ea5aedbed26a,1644810000000.0,10049025,11985025,,,0,40.06364588,-83.17498419,40.27684896,-83.51061348,0.0,0.0,19360,0,0,2326,0,0,0,0,3,HONDA-HSC-C-V1.13,HONDA-HSC-C-V1.13r2,HONDA-HSC-C-V1.11r1,0,HONDA-HSC-C-V1.13r2,5038,254,2/14/2022,2022-02-14 03:40:00,2022-02-14 07:47:29.024999936,2022-02-14 08:19:45.024999936,30022022021424729
2cbc02071100d6e8c707ac816528cae4,122,1652460000000.0,20220513,163749,1969-12-31 23:24:12.516352,1,a0a080f42e6f13b3a2df133f073095dd,1652460000000.0,59869040,59928046,,,0,40.0984029,-83.12179366,40.0984029,-83.12179366,,,0,0,0,1173,0,0,0,30,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,339,5/13/2022,2022-05-13 16:40:00,2022-05-13 20:37:49.040000000,2022-05-13 20:38:48.046000128,12220220513163749
252c61469cb5b92187bf3856b8e99dec,3078,1652480000000.0,20220513,223431,1969-12-31 23:24:12.516352,1,1091660f3dff84fd648efe31391c5524,1652480000000.0,81271743,81736743,,,0,40.02936081,-83.11618596,40.01914422,-83.13212555,29345915.0,29349917.0,4650,2,0,0,0,0,0,50,0,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,331,5/13/2022,2022-05-13 22:13:20,2022-05-14 02:34:31.743000064,2022-05-14 02:42:16.743000064,307820220513223431
93b71f934748eb3e79137660a529078d,3078,1652440000000.0,20220513,115400,1969-12-31 23:24:12.516352,1,1091660f3dff84fd648efe31391c5524,1652440000000.0,42840682,43143282,,,0,40.01913085,-83.13212463,40.0255661,-83.16273517,29317915.0,29321917.0,2740,0,0,0,0,0,1,50,0,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,331,5/13/2022,2022-05-13 11:06:40,2022-05-13 15:54:00.681999872,2022-05-13 15:59:03.281999872,307820220513115400
61a4f47f0c475632b185b762b2b53efa,3043,1652450000000.0,20220513,131055,1969-12-31 23:24:12.516352,1,fc325d4b598aaede18b53dca4ecfcb9c,1652450000000.0,47455037,49217337,,,0,40.1220181,-83.1432573,40.3037356,-83.5270846,0.0,0.0,17620,5401,0,0,0,0,0,0,0,HONDA-HSC-C-V1.14,0,HONDA-HSC-C-V1.14,0,0,5038,243,5/13/2022,2022-05-13 13:53:20,2022-05-13 17:10:55.036999936,2022-05-13 17:40:17.336999936,304320220513131055
eccac700c65a614a8b90efe9ee67cf76,3045,1652450000000.0,20220513,130717,1969-12-31 23:24:12.516352,1,0ebf197205c00fc6e0aac7261a8c1bdc,1652450000000.0,47237050,47237050,,,0,40.00388273,-83.01752766,40.00388273,-83.01752766,,,0,0,0,0,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,0,0,5/13/2022,2022-05-13 13:53:20,2022-05-13 17:07:17.049999872,2022-05-13 17:07:17.049999872,304520220513130717
9a6d692f06261ec78f80e038f4c65ee3,122,1652400000000.0,20220513,2012,1969-12-31 23:24:12.516352,1,a0a080f42e6f13b3a2df133f073095dd,1652400000000.0,1212828,1747590,,,0,40.03306668,-83.14148769,40.05170659,-83.1646558,,,5141,0,0,0,0,0,0,12,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,339,5/13/2022,2022-05-13 00:00:00,2022-05-13 04:20:12.828000000,2022-05-13 04:29:07.590000128,122202205132012
7286fcdd13992324c31c9ecd6cec485a,3045,1652470000000.0,20220513,193456,1969-12-31 23:24:12.516352,1,0ebf197205c00fc6e0aac7261a8c1bdc,1652470000000.0,70496568,70496568,,,0,40.00388273,-83.01752766,40.00388273,-83.01752766,,,0,0,0,0,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,0,0,5/13/2022,2022-05-13 19:26:40,2022-05-13 23:34:56.568000000,2022-05-13 23:34:56.568000000,304520220513193456
0ba07b55231accd1d40033089ead1b9b,3045,1652440000000.0,20220513,120759,1969-12-31 23:24:12.516352,1,0ebf197205c00fc6e0aac7261a8c1bdc,1652440000000.0,43679194,43679194,,,0,40.00388273,-83.01752766,40.00388273,-83.01752766,,,0,0,0,0,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,0,0,5/13/2022,2022-05-13 11:06:40,2022-05-13 16:07:59.193999872,2022-05-13 16:07:59.193999872,304520220513120759
6b55476d9a680767d415cb3396c0d1f7,122,1652460000000.0,20220513,172816,1969-12-31 23:24:12.516352,1,a0a080f42e6f13b3a2df133f073095dd,1652460000000.0,62896384,64175118,,,0,40.07670299,-83.13124141,40.05170593,-83.16465646,,,12654,0,0,0,0,0,0,8,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,339,5/13/2022,2022-05-13 16:40:00,2022-05-13 21:28:16.384000000,2022-05-13 21:49:35.118000128,12220220513172816
f413a3c10410d82b8081680cfa51c167,3045,1652400000000.0,20220513,4533,1969-12-31 23:24:12.516352,1,0ebf197205c00fc6e0aac7261a8c1bdc,1652400000000.0,2733275,2733275,,,0,40.00388273,-83.01752766,40.00388273,-83.01752766,,,0,0,0,0,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,0,0,5/13/2022,2022-05-13 00:00:00,2022-05-13 04:45:33.275000064,2022-05-13 04:45:33.275000064,3045202205134533
65e4466648f3aabb3922507ca4204190,122,1652460000000.0,20220513,163907,1969-12-31 23:24:12.516352,1,a0a080f42e6f13b3a2df133f073095dd,1652460000000.0,59947630,59984938,,,0,40.0984029,-83.12179366,40.0984029,-83.12179366,,,0,0,0,736,0,0,0,19,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,339,5/13/2022,2022-05-13 16:40:00,2022-05-13 20:39:07.630000128,2022-05-13 20:39:44.937999872,12220220513163907
9d3940498f866e9dbfa25e489d0838ff,3053,1652440000000.0,20220513,115612,1969-12-31 23:24:12.516352,1,177540c7bcb8db31697b601642eac8d4,1652440000000.0,42972633,43472536,,,0,40.12279072,-83.14254432,40.10930187,-83.1881302,22565936.0,22571936.0,4999,0,0,572,0,0,0,50,1,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,331,5/13/2022,2022-05-13 11:06:40,2022-05-13 15:56:12.632999936,2022-05-13 16:04:32.536000000,305320220513115612
7e7017292c33ecef633d8b87bf31a581,3045,1652440000000.0,20220513,112222,1969-12-31 23:24:12.516352,1,0ebf197205c00fc6e0aac7261a8c1bdc,1652440000000.0,40942345,40942446,,,0,40.00388273,-83.01752766,40.00388273,-83.01752766,,,0,0,0,0,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,0,0,5/13/2022,2022-05-13 11:06:40,2022-05-13 15:22:22.344999936,2022-05-13 15:22:22.446000128,304520220513112222
ad98b8d425a324d54bc0a515bc528647,122,1652460000000.0,20220513,171356,1969-12-31 23:24:12.516352,1,a0a080f42e6f13b3a2df133f073095dd,1652460000000.0,62036220,62603479,,,0,40.0984029,-83.12179366,40.07670099,-83.13124775,,,5575,19,0,4699,0,0,0,6,2,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,339,5/13/2022,2022-05-13 16:40:00,2022-05-13 21:13:56.220000000,2022-05-13 21:23:23.479000064,12220220513171356
6d316edebef2bec6da14b85f41866d40,3042,1652470000000.0,20220513,190957,1969-12-31 23:24:12.516352,1,3fd60983292458bf7dee75f12d5e9e05,1652470000000.0,68997234,69575734,,,0,40.10275208,-83.16324659,40.14761569,-83.12953601,71734796.0,71742799.0,5786,0,0,2310,0,0,0,50,3,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,367,5/13/2022,2022-05-13 19:26:40,2022-05-13 23:09:57.233999872,2022-05-13 23:19:35.734000128,304220220513190957
d2bf494a24b8f6ac090c86fcca2e1cc0,3045,1652470000000.0,20220513,192051,1969-12-31 23:24:12.516352,1,0ebf197205c00fc6e0aac7261a8c1bdc,1652470000000.0,69651757,69651757,,,0,40.00388273,-83.01752766,40.00388273,-83.01752766,,,0,0,0,0,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,0,0,5/13/2022,2022-05-13 19:26:40,2022-05-13 23:20:51.756999936,2022-05-13 23:20:51.756999936,304520220513192051
7b84a4b1f8c7ebf8b707e46ddc178cd6,3045,1652450000000.0,20220513,131612,1969-12-31 23:24:12.516352,1,0ebf197205c00fc6e0aac7261a8c1bdc,1652450000000.0,47772318,47772318,,,0,40.00388273,-83.01752766,40.00388273,-83.01752766,,,0,0,0,0,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,0,0,5/13/2022,2022-05-13 13:53:20,2022-05-13 17:16:12.318000128,2022-05-13 17:16:12.318000128,304520220513131612
5af77e4568ee72de216c5a9719db6a58,3016,1652430000000.0,20220513,82048,1969-12-31 23:24:12.516352,1,53a1320cb5d2f56130ad5222f93da374,1652430000000.0,30048603,30141003,,,0,39.95090852,-83.07787039,39.9508323,-83.07833291,175848495.0,175849501.0,917,0,0,0,0,0,0,55,0,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,345,5/13/2022,2022-05-13 08:20:00,2022-05-13 12:20:48.603000064,2022-05-13 12:22:21.003000064,30162022051382048
dc9279eff073c0478eeea143b9370c76,77,1662600000000.0,20220908,1605,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1662600000000.0,965299,1386641,,,0,40.09953466,-83.05241251,40.09953466,-83.05241251,,,0,0,0,0,0,0,0,211,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,307,9/8/2022,2022-09-08 01:20:00,2022-09-08 04:16:05.299000064,2022-09-08 04:23:06.640999936,77202209081605
075368f40ae31b4e2430e9d13f6e13b0,3035,1662600000000.0,20220908,12131,1969-12-31 23:24:12.516352,1,03bfc1d4783966c69cc6aef8247e0103,1662600000000.0,4891784,7037301,,,0,40.08182452,-83.15650631,40.27735229,-83.50982958,356226981.0,356268975.0,18382,199,869,9646,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,310,9/8/2022,2022-09-08 01:20:00,2022-09-08 05:21:31.784000000,2022-09-08 05:57:17.300999936,30352022090812131
0716f5a6b687c5d4b5ea82e74c4eccc3,77,1662600000000.0,20220908,1429,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1662600000000.0,869373,928479,,,0,40.09953466,-83.05241251,40.09953466,-83.05241251,,,0,0,0,0,0,0,0,30,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,307,9/8/2022,2022-09-08 01:20:00,2022-09-08 04:14:29.372999936,2022-09-08 04:15:28.479000064,77202209081429
eee9cb9471c60ac8ab4262d70266fb0d,77,1662680000000.0,20220908,234417,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1662680000000.0,85456998,85744719,,,0,40.09797463,-83.02611963,40.10825059,-83.01793546,,,2804,0,0,0,0,0,0,5,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,307,9/8/2022,2022-09-08 23:33:20,2022-09-09 03:44:16.998000128,2022-09-09 03:49:04.719000064,7720220908234417
ac22994a8883cb834c404e2f743f9148,3014,1662660000000.0,20220908,182243,1969-12-31 23:24:12.516352,1,77edbe5f897a5dbcde49d31bec1537b8,1662660000000.0,66163832,66393832,,,0,40.14307274,-83.16387516,40.1526198,-83.14417544,47882862.0,47885864.0,2292,0,0,0,0,0,0,61,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,326,9/8/2022,2022-09-08 18:00:00,2022-09-08 22:22:43.832000000,2022-09-08 22:26:33.832000000,301420220908182243
de7e15fdb864e85e2ef80f4af30a131f,3014,1662600000000.0,20220908,533,1969-12-31 23:24:12.516352,1,77edbe5f897a5dbcde49d31bec1537b8,1662600000000.0,333042,499542,,,0,40.15432213,-83.13238934,40.15259632,-83.14419326,47872864.0,47873863.0,1377,0,0,0,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,325,9/8/2022,2022-09-08 01:20:00,2022-09-08 04:05:33.041999872,2022-09-08 04:08:19.542000128,301420220908533
56538f619f586e59886333978d8a4425,77,1662600000000.0,20220908,2431,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1662600000000.0,1470883,2324264,,,0,40.09953466,-83.05241251,40.09792196,-83.02611199,,166663527.0,8494,0,0,0,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,308,9/8/2022,2022-09-08 01:20:00,2022-09-08 04:24:30.883000064,2022-09-08 04:38:44.264000000,77202209082431
0a99aa359d87481beae42a9ad8c403e2,3014,1662650000000.0,20220908,161133,1969-12-31 23:24:12.516352,1,77edbe5f897a5dbcde49d31bec1537b8,1662650000000.0,58293647,58539255,,,0,40.14306696,-83.16387125,40.15262043,-83.14419329,47877865.0,47879864.0,2432,0,0,0,0,0,0,76,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,325,9/8/2022,2022-09-08 15:13:20,2022-09-08 20:11:33.647000064,2022-09-08 20:15:39.255000064,301420220908161133
1027ec7322b6604fe7896895e66714ca,3014,1662640000000.0,20220908,134118,1969-12-31 23:24:12.516352,1,77edbe5f897a5dbcde49d31bec1537b8,1662640000000.0,49278383,49537083,,,0,40.15259092,-83.14419746,40.14306836,-83.16387205,47874863.0,47876865.0,2549,0,0,0,0,0,0,86,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,325,9/8/2022,2022-09-08 12:26:40,2022-09-08 17:41:18.383000064,2022-09-08 17:45:37.083000064,301420220908134118
95cfb7479b47ab746e2f3a4c36c2b15d,84,1648780000000.0,20220401,11002,1969-12-31 23:24:12.516352,1,68d30a9594728bc39aa24be94b319d21,1648780000000.0,4202608,4672641,,,0,40.10016779,-83.1848427,40.06297334,-83.15369179,,72930793.0,4665,0,0,0,0,0,0,5,0,HSC V3.11,0,HSC V3.11,0,0,5110,331,4/1/2022,2022-04-01 02:26:40,2022-04-01 05:10:02.608000000,2022-04-01 05:17:52.640999936,842022040111002
a6bb7f533c00c9b4236711fda12a773e,84,1648830000000.0,20220401,165544,1969-12-31 23:24:12.516352,1,68d30a9594728bc39aa24be94b319d21,1648830000000.0,60944034,61156165,,,0,40.06504858,-83.15070777,40.06297954,-83.15368919,,72942794.0,2063,0,0,0,0,0,0,62,0,HSC V3.11,0,HSC V3.11,0,0,5110,331,4/1/2022,2022-04-01 16:20:00,2022-04-01 20:55:44.033999872,2022-04-01 20:59:16.164999936,8420220401165544
77d5187bb1c0da5be15ada5d2c670bd0,3007,1648820000000.0,20220401,133642,1969-12-31 23:24:12.516352,1,a724b9124acc7b5058ed75a31a9c2919,1648820000000.0,49002610,49589611,,,0,40.05003059,-83.13811803,40.09823242,-83.12301267,,21113940.0,5818,271,0,0,0,0,0,50,0,HONDA-HSC-C-V1.13,HONDA-HSC-C-V1.13r2,HONDA-HSC-C-V1.11r1,0,HONDA-HSC-C-V1.13r2,5038,512,4/1/2022,2022-04-01 13:33:20,2022-04-01 17:36:42.609999872,2022-04-01 17:46:29.611000064,300720220401133642
d4c681232ae5e4adee4b89e935970ade,77,1648850000000.0,20220401,215139,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1648850000000.0,78699812,79691398,,,0,40.09797528,-83.02611407,40.09792362,-83.02609206,,153918560.0,9884,0,0,0,0,0,0,3,0,HSC V3.11,0,HSC V3.11,0,0,5110,306,4/1/2022,2022-04-01 21:53:20,2022-04-02 01:51:39.812000000,2022-04-02 02:08:11.398000128,7720220401215139
c8a0a1d244635e65d71f842090cfef2d,77,1648860000000.0,20220401,234909,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1648860000000.0,85749802,916031,,,0,40.09792362,-83.02609206,40.09794072,-83.02612334,,,15613,1383,0,0,0,0,0,4,0,HSC V3.11,0,HSC V3.11,0,0,5110,306,4/1/2022,2022-04-02 00:40:00,2022-04-02 03:49:09.801999872,2022-04-02 04:15:16.031000064,7720220401234909
bf26f9c17527440aa93525bf4346091c,135,1648850000000.0,20220401,230457,1969-12-31 23:24:12.516352,1,7f1de29e6da19d22b51c68001e7e0e54,1648850000000.0,83096954,84105947,,,0,39.97468137,-83.02398819,40.09231461,-83.05015807,,86793755.0,10048,657,0,0,0,0,0,5,0,HSC V3.11,0,HSC V3.11,0,0,5110,332,4/1/2022,2022-04-01 21:53:20,2022-04-02 03:04:56.953999872,2022-04-02 03:21:45.947000064,13520220401230457
d4bbcf8a34325f32b13c8a0f489a96df,97,1648810000000.0,20220401,120329,1969-12-31 23:24:12.516352,1,e2ef524fbf3d9fe611d5a8e90fefdc9c,1648810000000.0,43409468,43681593,,,0,40.04003824,-83.18116726,40.06088654,-83.1816099,,233521344.0,2683,0,0,0,0,0,0,3,0,HSC V3.11,0,HSC V3.11,0,0,5110,330,4/1/2022,2022-04-01 10:46:40,2022-04-01 16:03:29.468000000,2022-04-01 16:08:01.592999936,9720220401120329
3a66c64aad1c14903808d2a742ce9461,3047,1648830000000.0,20220401,163615,1969-12-31 23:24:12.516352,1,8e489b4966fe8f703b5be647f1cbae63,1648830000000.0,59774616,61765516,,,0,40.07238121,-83.11529146,40.3039184,-83.52631379,3219990.0,3271990.0,19908,1516,702,0,0,0,0,50,1,HONDA-HSC-C-V1.14,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,298,4/1/2022,2022-04-01 16:20:00,2022-04-01 20:36:14.616000000,2022-04-01 21:09:25.516000000,304720220401163615
8caa494893e25b6c72153282f975e55a,84,1648840000000.0,20220401,181041,1969-12-31 23:24:12.516352,1,68d30a9594728bc39aa24be94b319d21,1648840000000.0,65441686,69055117,,,0,40.06297954,-83.15368919,40.0629802,-83.15370491,,72978791.0,36096,167,0,0,0,0,0,5,0,HSC V3.11,0,HSC V3.11,0,0,5110,331,4/1/2022,2022-04-01 19:06:40,2022-04-01 22:10:41.686000128,2022-04-01 23:10:55.116999936,8420220401181041
8a241e088edb5a38004584cf39d3e85e,110,1648840000000.0,20220401,175455,1969-12-31 23:24:12.516352,1,5f93f983524def3dca464469d2cf9f3e,1648840000000.0,64495903,64563414,,,0,40.06342004,-83.1718497,40.06319999,-83.17181258,,46760866.0,641,0,0,0,0,0,0,5,0,HSC V3.11,0,HSC V3.11,0,0,5110,332,4/1/2022,2022-04-01 19:06:40,2022-04-01 21:54:55.903000064,2022-04-01 21:56:03.414000128,11020220401175455
63b0957d53c4d7e64cf16a18f1594b60,84,1648830000000.0,20220401,161112,1969-12-31 23:24:12.516352,1,68d30a9594728bc39aa24be94b319d21,1648830000000.0,58272475,58924626,,,0,40.10366314,-83.15672216,40.06504858,-83.15070777,,72942794.0,6481,637,0,0,0,1,0,5,0,HSC V3.11,0,HSC V3.11,0,0,5110,331,4/1/2022,2022-04-01 16:20:00,2022-04-01 20:11:12.475000064,2022-04-01 20:22:04.625999872,8420220401161112
4c245720d75e92ff4a0f045b6d22cb25,3098,1648840000000.0,20220401,190848,1969-12-31 23:24:12.516352,1,ada5e0b63ef60e2239fa8abdd4aa2f8e,1648840000000.0,68928726,69137826,,,0,40.05548469,-82.91518466,40.05225597,-82.92391287,,108500696.0,2040,0,0,0,0,0,0,50,0,HONDA-HSC-C-V1.12,0,HONDA-HSC-C-V1.11r1,0,0,5038,227,4/1/2022,2022-04-01 19:06:40,2022-04-01 23:08:48.726000128,2022-04-01 23:12:17.825999872,309820220401190848
a8facc5da4dd3a7eb949a4d32c465445,110,1648850000000.0,20220401,221401,1969-12-31 23:24:12.516352,1,5f93f983524def3dca464469d2cf9f3e,1648850000000.0,80041723,81079608,,,0,40.09782773,-83.08617068,40.06320778,-83.17182483,,46784868.0,10344,0,0,0,0,0,0,5,0,HSC V3.11,0,HSC V3.11,0,0,5110,332,4/1/2022,2022-04-01 21:53:20,2022-04-02 02:14:01.723000064,2022-04-02 02:31:19.608000000,11020220401221401
eb441590af95fd4e86008f2fb911a1e4,3081,1648860000000.0,20220401,233652,1969-12-31 23:24:12.516352,1,ce60ff163cab97029cc727e20e0fc3a7,1648860000000.0,85012608,86089408,,,0,40.1408056,-82.9771922,40.09793454,-83.08602219,51479853.0,51496852.0,10704,0,0,0,0,0,0,50,0,HONDA-HSC-C-V1.23,0,HONDA-HSC-C-V1.23,0,0,5038,4643,4/1/2022,2022-04-02 00:40:00,2022-04-02 03:36:52.608000000,2022-04-02 03:54:49.408000000,308120220401233652
766f452aae2c6936445958479f022eb6,135,1648780000000.0,20220401,13327,1969-12-31 23:24:12.516352,1,7f1de29e6da19d22b51c68001e7e0e54,1648780000000.0,5607472,5699593,,,0,40.09058157,-83.05374431,40.09229476,-83.05016392,,,875,0,0,0,0,0,0,14,0,HSC V3.11,0,HSC V3.11,0,0,5110,331,4/1/2022,2022-04-01 02:26:40,2022-04-01 05:33:27.472000000,2022-04-01 05:34:59.592999936,1352022040113327
76174a1276e809649d9d24f85ff5a745,97,1648820000000.0,20220401,121051,1969-12-31 23:24:12.516352,1,e2ef524fbf3d9fe611d5a8e90fefdc9c,1648820000000.0,43850997,45902086,,,0,40.06088654,-83.1816099,40.30363284,-83.52646573,,,20404,3,0,0,0,0,0,7,0,HSC V3.11,0,HSC V3.11,0,0,5110,331,4/1/2022,2022-04-01 13:33:20,2022-04-01 16:10:50.996999936,2022-04-01 16:45:02.086000128,9720220401121051
fe563b64654a073ccf41b092c60ccfe3,110,1648850000000.0,20220401,215656,1969-12-31 23:24:12.516352,1,5f93f983524def3dca464469d2cf9f3e,1648850000000.0,79016525,79091834,,,0,40.09545384,-83.0857236,40.09782773,-83.08617068,,46772867.0,715,0,0,0,0,0,0,5,0,HSC V3.11,0,HSC V3.11,0,0,5110,332,4/1/2022,2022-04-01 21:53:20,2022-04-02 01:56:56.524999936,2022-04-02 01:58:11.833999872,11020220401215656
4da74cc6903d355b8c8db3592933dc1b,3005,1646210000000.0,20220302,91130,1969-12-31 23:24:12.516352,1,3a61ed715ee66c48bacf237fa7bb5289,1646210000000.0,33090426,33584326,,,0,40.03449792,-83.14233706,40.07541966,-83.14091934,,125102648.0,4891,0,0,0,0,0,0,50,0,HONDA-HSC-C-V1.13,HONDA-HSC-C-V1.13r2,HONDA-HSC-C-V1.11r1,0,HONDA-HSC-C-V1.13r2,5038,252,3/2/2022,2022-03-02 08:33:20,2022-03-02 14:11:30.425999872,2022-03-02 14:19:44.326000128,30052022030291130
32a70cfebed02242f1bb1d389a43d5df,127,1646230000000.0,20220302,135119,1969-12-31 23:24:12.516352,1,ec5decca5ed3d6b8079e2e7e7bacc9f2,1646230000000.0,49879343,52321362,,,0,40.10144107,-83.1088682,40.30335916,-83.52862363,,37224895.0,24379,195,0,207,0,0,0,5,0,HSC V3.11,HSC V3.11,HSC V3.11,HSC V3.11,HSC V3.11,5110,131,3/2/2022,2022-03-02 14:06:40,2022-03-02 18:51:19.343000064,2022-03-02 19:32:01.361999872,12720220302135119
